"order_id","customer_id","order_date","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","date_traffic","source_traffic","visitors"
"O0730","C347","2025-01-26","GoFood","GreenJuice","1","35000","0","-","0","15000","0.0","35000.0","1","subscription","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0731","C660","2025-02-21","Website","TropicalCleanse","3","120000","1","Diskon20%","0","20000","24000.0","96000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0732","C111","2025-01-16","Website","GreenJuice","1","45000","0","FreeOngkir","1","5000","0.0","45000.0","0","none","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0733","C511","2025-03-28","Website","BerryBoost","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","subscription","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0734","C079","2025-03-26","GrabFood","GreenJuice","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","none","2024-12-02",NULL,NULL,"5","Terlambat datang",NULL,NULL,NULL
"O0735","C554","2025-03-11","Website","BerryBoost","2","70000","0","Diskon10%","0","20000","7000.0","63000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0736","C037","2025-01-05","Website","TropicalCleanse","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","0","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0737","C500","2025-01-15","GoFood","GreenJuice","3","135000","0","Diskon20%","0","10000","27000.0","108000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0738","C519","2025-01-08","Website","GreenJuice","3","120000","0","Diskon10%","1","15000","12000.0","108000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0739","C063","2025-01-04","GoFood","BerryBoost","2","80000","0","Diskon20%","1","15000","16000.0","64000.0","0","subscription","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0740","C390","2025-01-13","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","15000","0.0","80000.0","1","subscription","2024-12-19","CMP0025",NULL,NULL,NULL,NULL,NULL,NULL
"O0741","C607","2025-01-11","Gym","BerryBoost","2","70000","0","FreeOngkir","0","20000","0.0","70000.0","1","discount","2025-01-01",NULL,NULL,"4","Kurang manis",NULL,NULL,NULL
"O0742","C674","2025-02-24","GoFood","GreenJuice","2","70000","0","Diskon20%","1","20000","14000.0","56000.0","1","subscription","2024-12-12","CMP0004",NULL,NULL,NULL,NULL,NULL,NULL
"O0743","C585","2025-02-19","Website","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0744","C171","2025-03-20","Website","GreenJuice","1","40000","0","FreeTrial","0","10000","0.0","40000.0","0","subscription","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0745","C295","2025-02-03","Website","TropicalCleanse","2","70000","0","FreeTrial","1","5000","0.0","70000.0","0","none","2024-11-27",NULL,NULL,"2","Seger pol!",NULL,NULL,NULL
"O0746","C607","2025-02-13","Website","TropicalCleanse","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","1","discount","2025-01-01",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL
"O0747","C517","2025-02-08","GoFood","TropicalCleanse","2","70000","0","FreeOngkir","0","10000","0.0","70000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0748","C020","2025-03-22","GrabFood","BerryBoost","3","120000","0","FreeTrial","1","20000","0.0","120000.0","0","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0749","C275","2025-03-23","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0750","C152","2025-01-31","Website","TropicalCleanse","2","80000","0","-","1","10000","0.0","80000.0","1","none","2024-12-05",NULL,NULL,"2","Seger pol!",NULL,NULL,NULL
"O0751","C423","2025-02-04","GrabFood","TropicalCleanse","1","40000","0","FreeOngkir","0","10000","0.0","40000.0","0","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0752","C197","2025-01-04","Website","GreenJuice","2","80000","0","Diskon10%","0","5000","8000.0","72000.0","0","none","2024-12-02","CMP0002",NULL,"4","Sesuai deskripsi",NULL,NULL,NULL
"O0753","C207","2025-01-21","Website","BerryBoost","2","80000","0","FreeOngkir","1","20000","0.0","80000.0","0","subscription","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0754","C021","2025-01-08","GrabFood","BerryBoost","2","90000","0","FreeOngkir","1","15000","0.0","90000.0","0","subscription","2024-12-22",NULL,NULL,"3","Kurang manis",NULL,NULL,NULL
"O0755","C688","2025-03-26","GrabFood","GreenJuice","3","105000","0","Diskon20%","0","5000","21000.0","84000.0","1","discount","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0756","C535","2025-03-27","GrabFood","TropicalCleanse","2","80000","0","FreeOngkir","0","15000","0.0","80000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0757","C338","2025-03-16","GrabFood","TropicalCleanse","3","105000","0","FreeOngkir","0","10000","0.0","105000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0758","C282","2025-02-26","GoFood","TropicalCleanse","1","40000","0","-","0","20000","0.0","40000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0759","C487","2025-03-29","Website","GreenJuice","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","1","none","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0760","C679","2025-01-07","GoFood","TropicalCleanse","1","40000","0","Diskon10%","1","15000","4000.0","36000.0","0","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0761","C125","2025-03-10","GrabFood","GreenJuice","2","70000","0","Diskon10%","1","15000","7000.0","63000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0762","C309","2025-01-12","Gym","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0763","C660","2025-02-22","GrabFood","GreenJuice","1","40000","0","Diskon10%","1","20000","4000.0","36000.0","0","none","2024-11-13",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL
"O0764","C103","2025-01-21","GoFood","TropicalCleanse","1","40000","0","-","0","15000","0.0","40000.0","0","subscription","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0765","C465","2025-03-30","Website","BerryBoost","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","1","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0766","C411","2025-01-26","GoFood","GreenJuice","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0767","C609","2025-03-29","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","15000","0.0","80000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0768","C289","2025-01-26","Website","GreenJuice","1","40000","0","FreeTrial","1","10000","0.0","40000.0","0","subscription","2024-11-22",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL
"O0769","C022","2025-01-03","Gym","TropicalCleanse","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","0","discount","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0770","C173","2025-01-07","GoFood","GreenJuice","3","120000","0","FreeTrial","0","5000","0.0","120000.0","1","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0771","C015","2025-03-09","GoFood","GreenJuice","3","120000","0","-","0","15000","0.0","120000.0","1","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0772","C295","2025-03-05","Website","GreenJuice","1","45000","0","-","1","10000","0.0","45000.0","0","none","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0773","C429","2025-01-24","GoFood","BerryBoost","1","40000","1","FreeOngkir","0","10000","0.0","40000.0","0","subscription","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0774","C379","2025-03-16","GoFood","GreenJuice","1","35000","0","-","1","20000","0.0","35000.0","0","none","2024-11-10",NULL,NULL,"5","Seger pol!",NULL,NULL,NULL
"O0775","C218","2025-02-19","GrabFood","TropicalCleanse","3","120000","0","Diskon20%","0","10000","24000.0","96000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0776","C483","2025-02-15","Gym","TropicalCleanse","3","135000","0","FreeOngkir","0","20000","0.0","135000.0","0","subscription","2024-12-03","CMP0048",NULL,NULL,NULL,NULL,NULL,NULL
"O0777","C310","2025-02-20","GoFood","BerryBoost","3","105000","0","FreeOngkir","0","15000","0.0","105000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0778","C480","2025-01-17","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0779","C512","2025-02-05","GrabFood","GreenJuice","2","80000","0","-","0","15000","0.0","80000.0","1","subscription","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0780","C447","2025-01-22","Website","GreenJuice","1","45000","0","-","1","5000","0.0","45000.0","0","subscription","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0781","C194","2025-01-20","Website","BerryBoost","1","40000","0","-","0","20000","0.0","40000.0","0","subscription","2024-12-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0782","C042","2025-02-26","Website","TropicalCleanse","3","120000","0","FreeOngkir","1","10000","0.0","120000.0","0","none","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0783","C127","2025-02-14","Website","GreenJuice","1","35000","0","-","0","10000","0.0","35000.0","0","subscription","2024-11-08",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL
"O0784","C598","2025-01-01","GoFood","TropicalCleanse","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","subscription","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0785","C337","2025-01-04","Website","TropicalCleanse","1","40000","0","FreeTrial","0","15000","0.0","40000.0","1","subscription","2024-11-22","CMP0005",NULL,NULL,NULL,NULL,NULL,NULL
"O0786","C158","2025-01-04","Website","TropicalCleanse","3","120000","0","FreeTrial","0","5000","0.0","120000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0787","C338","2025-01-06","GoFood","GreenJuice","2","90000","1","FreeTrial","1","10000","0.0","90000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0788","C217","2025-01-07","GrabFood","GreenJuice","2","70000","0","Diskon20%","0","5000","14000.0","56000.0","1","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0789","C409","2025-02-02","Website","GreenJuice","1","35000","0","FreeOngkir","1","15000","0.0","35000.0","1","none","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0790","C663","2025-03-25","Website","GreenJuice","2","80000","0","FreeTrial","1","10000","0.0","80000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0791","C368","2025-03-27","Website","GreenJuice","3","105000","0","-","0","20000","0.0","105000.0","0","none","2024-11-23",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL
"O0792","C093","2025-02-24","GrabFood","TropicalCleanse","1","40000","0","FreeOngkir","0","20000","0.0","40000.0","0","subscription","2024-12-24","CMP0029",NULL,NULL,NULL,NULL,NULL,NULL
"O0793","C693","2025-01-29","GoFood","TropicalCleanse","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","0","subscription","2024-12-13",NULL,NULL,"3","Enak dan segar!",NULL,NULL,NULL
"O0794","C448","2025-01-11","Gym","GreenJuice","2","70000","1","-","0","10000","0.0","70000.0","1","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0795","C536","2025-02-24","Website","BerryBoost","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","1","subscription","2024-12-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0796","C097","2025-03-01","GoFood","TropicalCleanse","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","1","subscription","2024-12-11",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL
"O0797","C678","2025-03-01","Website","BerryBoost","2","70000","0","-","0","20000","0.0","70000.0","0","none","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0798","C687","2025-02-27","GoFood","GreenJuice","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","0","subscription","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0799","C690","2025-01-14","GoFood","BerryBoost","1","40000","0","FreeOngkir","0","20000","0.0","40000.0","0","subscription","2024-12-29",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL
"O0800","C674","2025-03-19","GrabFood","GreenJuice","3","135000","0","-","0","20000","0.0","135000.0","1","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0801","C310","2025-01-12","Website","BerryBoost","1","35000","0","-","0","5000","0.0","35000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0802","C215","2025-03-03","GoFood","TropicalCleanse","1","40000","0","-","0","5000","0.0","40000.0","1","none","2024-11-17",NULL,NULL,"3","Sesuai deskripsi",NULL,NULL,NULL
"O0803","C309","2025-03-01","Website","GreenJuice","1","35000","0","FreeOngkir","1","20000","0.0","35000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0804","C483","2025-01-03","GrabFood","TropicalCleanse","1","35000","0","-","0","15000","0.0","35000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0805","C009","2025-01-14","GoFood","TropicalCleanse","2","80000","0","-","0","15000","0.0","80000.0","0","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0806","C038","2025-03-04","Website","TropicalCleanse","3","135000","0","-","1","20000","0.0","135000.0","0","discount","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0807","C238","2025-01-08","GoFood","GreenJuice","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0808","C120","2025-03-05","GoFood","TropicalCleanse","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","0","discount","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0809","C481","2025-02-14","GoFood","TropicalCleanse","1","45000","0","Diskon10%","0","20000","4500.0","40500.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0810","C135","2025-02-07","GrabFood","GreenJuice","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","1","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0811","C637","2025-01-27","Website","TropicalCleanse","1","45000","0","FreeOngkir","0","20000","0.0","45000.0","0","none","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0812","C104","2025-02-23","Gym","GreenJuice","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","1","subscription","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0813","C366","2025-03-28","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","10000","0.0","35000.0","0","discount","2024-11-17",NULL,NULL,"5","Kurang manis",NULL,NULL,NULL
"O0814","C499","2025-02-03","Gym","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","discount","2024-12-06",NULL,NULL,"4","Gak enak",NULL,NULL,NULL
"O0815","C052","2025-02-26","GrabFood","BerryBoost","1","45000","0","-","0","5000","0.0","45000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0816","C520","2025-01-14","Website","BerryBoost","1","40000","0","FreeOngkir","0","20000","0.0","40000.0","1","subscription","2024-12-12",NULL,NULL,"3","Enak dan segar!",NULL,NULL,NULL
"O0817","C102","2025-01-20","GoFood","GreenJuice","1","35000","0","Diskon10%","0","5000","3500.0","31500.0","1","discount","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0818","C252","2025-03-02","Website","TropicalCleanse","1","35000","0","-","0","10000","0.0","35000.0","0","discount","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0819","C156","2025-03-09","GoFood","BerryBoost","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","1","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0820","C031","2025-02-26","Website","BerryBoost","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","0","subscription","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0821","C445","2025-01-08","Website","BerryBoost","3","135000","0","Diskon20%","1","15000","27000.0","108000.0","1","discount","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0822","C430","2025-02-21","GrabFood","TropicalCleanse","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0823","C541","2025-03-20","Gym","TropicalCleanse","2","80000","0","-","0","20000","0.0","80000.0","0","discount","2024-11-02",NULL,NULL,"1","Terlambat datang",NULL,NULL,NULL
"O0824","C354","2025-03-25","GoFood","BerryBoost","2","70000","0","Diskon10%","1","10000","7000.0","63000.0","0","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0825","C533","2025-03-11","Website","BerryBoost","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","1","subscription","2024-12-29",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL
"O0826","C029","2025-03-11","GoFood","BerryBoost","2","90000","0","Diskon20%","1","15000","18000.0","72000.0","1","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0827","C266","2025-03-22","GoFood","BerryBoost","1","45000","0","Diskon10%","0","5000","4500.0","40500.0","0","none","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0828","C465","2025-02-13","Gym","TropicalCleanse","3","135000","0","FreeTrial","0","10000","0.0","135000.0","1","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0829","C359","2025-02-08","Website","TropicalCleanse","3","135000","0","Diskon10%","1","5000","13500.0","121500.0","0","subscription","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0830","C336","2025-03-08","GoFood","GreenJuice","2","70000","0","Diskon10%","0","5000","7000.0","63000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0831","C064","2025-02-24","GrabFood","GreenJuice","1","40000","0","-","0","20000","0.0","40000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0832","C271","2025-03-16","GoFood","GreenJuice","2","90000","0","Diskon10%","1","10000","9000.0","81000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0833","C148","2025-03-06","Website","TropicalCleanse","2","70000","1","Diskon20%","0","10000","14000.0","56000.0","0","none","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0834","C467","2025-03-02","Website","BerryBoost","3","120000","0","FreeOngkir","1","5000","0.0","120000.0","0","discount","2024-12-04",NULL,NULL,"5","Terlambat datang",NULL,NULL,NULL
"O0835","C124","2025-02-17","GoFood","BerryBoost","3","105000","0","Diskon10%","0","15000","10500.0","94500.0","0","discount","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0836","C498","2025-01-04","GrabFood","BerryBoost","3","120000","0","-","1","10000","0.0","120000.0","1","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0837","C188","2025-03-04","Website","TropicalCleanse","2","70000","0","Diskon10%","0","20000","7000.0","63000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0838","C346","2025-02-18","GoFood","TropicalCleanse","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","discount","2024-11-07",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL
"O0839","C684","2025-02-27","Website","TropicalCleanse","2","70000","0","-","0","10000","0.0","70000.0","0","discount","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0840","C405","2025-02-13","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","subscription","2024-11-29","CMP0008",NULL,NULL,NULL,NULL,NULL,NULL
"O0841","C586","2025-03-22","GrabFood","TropicalCleanse","2","90000","0","Diskon20%","0","5000","18000.0","72000.0","0","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0842","C584","2025-03-08","Website","GreenJuice","3","105000","0","FreeTrial","0","5000","0.0","105000.0","1","subscription","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0843","C282","2025-01-27","Website","TropicalCleanse","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","0","subscription","2024-11-13",NULL,NULL,"2","Sesuai deskripsi",NULL,NULL,NULL
"O0844","C504","2025-01-03","Website","BerryBoost","2","70000","0","Diskon10%","0","5000","7000.0","63000.0","1","none","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0845","C102","2025-03-11","Website","BerryBoost","1","40000","0","FreeOngkir","1","10000","0.0","40000.0","1","discount","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0846","C061","2025-03-20","Gym","BerryBoost","1","45000","0","Diskon10%","0","20000","4500.0","40500.0","1","subscription","2024-12-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0847","C332","2025-02-03","Website","BerryBoost","1","35000","0","Diskon20%","0","20000","7000.0","28000.0","0","subscription","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0848","C118","2025-02-04","Website","GreenJuice","3","120000","0","FreeOngkir","0","5000","0.0","120000.0","1","none","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0849","C276","2025-03-12","Gym","TropicalCleanse","1","35000","0","-","0","20000","0.0","35000.0","1","subscription","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0850","C457","2025-01-11","GrabFood","TropicalCleanse","1","35000","0","FreeTrial","1","20000","0.0","35000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0851","C569","2025-02-27","Website","GreenJuice","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","0","discount","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0852","C280","2025-03-18","Website","TropicalCleanse","2","80000","0","FreeOngkir","1","15000","0.0","80000.0","0","subscription","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0853","C047","2025-01-21","GrabFood","TropicalCleanse","1","40000","0","-","1","15000","0.0","40000.0","0","discount","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0854","C443","2025-01-27","GoFood","GreenJuice","3","120000","0","FreeTrial","1","15000","0.0","120000.0","0","none","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0855","C252","2025-03-26","Gym","GreenJuice","1","40000","1","Diskon10%","1","10000","4000.0","36000.0","0","discount","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0856","C662","2025-01-01","GoFood","BerryBoost","1","45000","0","Diskon20%","0","20000","9000.0","36000.0","1","discount","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0857","C403","2025-03-10","Website","TropicalCleanse","3","105000","0","-","1","20000","0.0","105000.0","0","discount","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0858","C689","2025-01-16","Website","GreenJuice","3","120000","0","-","1","5000","0.0","120000.0","0","subscription","2024-11-16",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL
"O0859","C128","2025-03-01","Website","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","1","subscription","2024-12-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0860","C197","2025-01-12","GrabFood","TropicalCleanse","2","90000","0","FreeTrial","1","5000","0.0","90000.0","0","none","2024-12-02",NULL,NULL,"1","Gak enak",NULL,NULL,NULL
"O0861","C288","2025-03-05","Gym","TropicalCleanse","3","105000","0","FreeTrial","0","5000","0.0","105000.0","0","subscription","2024-12-31",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL
"O0862","C285","2025-03-14","GoFood","BerryBoost","3","105000","0","Diskon20%","0","10000","21000.0","84000.0","0","none","2024-12-28",NULL,NULL,"3","Kemasan oke",NULL,NULL,NULL
"O0863","C067","2025-03-17","Website","BerryBoost","1","40000","0","-","1","15000","0.0","40000.0","1","none","2024-12-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0864","C197","2025-03-28","Website","TropicalCleanse","3","135000","0","-","1","5000","0.0","135000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0865","C438","2025-03-24","GoFood","TropicalCleanse","1","40000","0","FreeTrial","0","20000","0.0","40000.0","0","discount","2024-12-19","CMP0041",NULL,NULL,NULL,NULL,NULL,NULL
"O0866","C508","2025-02-16","GoFood","BerryBoost","3","105000","0","FreeTrial","0","15000","0.0","105000.0","0","subscription","2024-12-01",NULL,NULL,"2","Enak dan segar!",NULL,NULL,NULL
"O0867","C006","2025-02-20","Website","BerryBoost","3","105000","1","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0868","C256","2025-01-26","Website","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","subscription","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0869","C607","2025-03-22","Gym","GreenJuice","1","35000","0","FreeTrial","1","15000","0.0","35000.0","1","discount","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0870","C533","2025-01-31","Gym","TropicalCleanse","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","1","subscription","2024-12-29",NULL,NULL,"2","Terlambat datang",NULL,NULL,NULL
"O0871","C063","2025-01-05","Website","TropicalCleanse","1","35000","0","-","0","20000","0.0","35000.0","0","subscription","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0872","C068","2025-01-14","GoFood","TropicalCleanse","1","40000","0","Diskon10%","0","20000","4000.0","36000.0","0","subscription","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0873","C239","2025-03-18","GrabFood","TropicalCleanse","1","40000","0","-","1","5000","0.0","40000.0","1","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0874","C348","2025-03-25","Gym","BerryBoost","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","1","subscription","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL
