"order_id","customer_id","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","source_traffic","visitors","traffic_date","order_date"
"O0375","C651","GoFood","BerryBoost","2","80000","0","FreeOngkir","1","15000","0.0","80000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0376","C353","GrabFood","GreenJuice","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0377","C227","Website","BerryBoost","2","90000","0","FreeOngkir","1","5000","0.0","90000.0","1","subscription","2024-11-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-24"
"O0378","C486","GoFood","TropicalCleanse","1","35000","0","Tidak","0","15000","0.0","35000.0","0","subscription","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0379","C434","GrabFood","GreenJuice","2","70000","0","Tidak","1","20000","0.0","70000.0","0","subscription","2024-11-19","CMP0016","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0380","C599","Website","TropicalCleanse","2","90000","0","Diskon20%","0","5000","18000.0","72000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0381","C494","Website","GreenJuice","3","120000","0","FreeOngkir","1","15000","0.0","120000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-09"
"O0382","C193","GoFood","BerryBoost","1","45000","0","Diskon10%","0","5000","4500.0","40500.0","1","discount","2024-12-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0383","C672","Gym","GreenJuice","2","80000","0","FreeOngkir","1","10000","0.0","80000.0","0","subscription","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0384","C352","GoFood","TropicalCleanse","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","0","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-29"
"O0385","C301","GoFood","TropicalCleanse","2","90000","0","Tidak","0","15000","0.0","90000.0","1","discount","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-13"
"O0386","C671","Website","BerryBoost","3","120000","0","Tidak","0","15000","0.0","120000.0","1","subscription","2024-12-22",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL,"2025-01-12"
"O0387","C475","GoFood","TropicalCleanse","3","135000","0","FreeOngkir","1","5000","0.0","135000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0388","C698","GoFood","GreenJuice","1","35000","0","FreeOngkir","0","20000","0.0","35000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0389","C147","GrabFood","BerryBoost","1","40000","0","FreeTrial","0","5000","0.0","40000.0","1","none","2024-11-29","CMP0020","Terlambat kirim",NULL,NULL,NULL,NULL,NULL,"2025-02-10"
"O0390","C005","Website","BerryBoost","3","105000","0","Tidak","0","20000","0.0","105000.0","1","none","2024-11-19",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL,"2025-02-27"
"O0391","C649","GoFood","GreenJuice","2","70000","0","FreeOngkir","0","5000","0.0","70000.0","0","discount","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-24"
"O0392","C330","Website","TropicalCleanse","1","45000","0","FreeOngkir","1","15000","0.0","45000.0","0","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-09"
"O0393","C133","Website","TropicalCleanse","2","70000","0","FreeOngkir","1","20000","0.0","70000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0394","C533","GoFood","GreenJuice","3","105000","0","FreeTrial","0","10000","0.0","105000.0","1","subscription","2024-12-29","CMP0046","Rasa tidak sesuai",NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0395","C169","Website","BerryBoost","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-21"
"O0396","C376","GrabFood","GreenJuice","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","0","none","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0397","C678","GoFood","BerryBoost","1","45000","0","Diskon10%","0","15000","4500.0","40500.0","0","none","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0398","C486","Website","TropicalCleanse","3","135000","0","Diskon10%","0","15000","13500.0","121500.0","0","subscription","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0399","C638","GrabFood","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","discount","2024-12-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-19"
"O0400","C510","GoFood","GreenJuice","3","105000","0","Diskon10%","0","20000","10500.0","94500.0","1","subscription","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0401","C213","Gym","GreenJuice","1","35000","0","FreeOngkir","0","20000","0.0","35000.0","1","discount","2024-11-30",NULL,NULL,"2","Kurang manis",NULL,NULL,NULL,"2025-03-30"
"O0402","C153","GrabFood","BerryBoost","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","1","subscription","2024-11-22",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL,"2025-01-12"
"O0403","C271","Website","BerryBoost","1","40000","0","Tidak","0","5000","0.0","40000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0404","C098","Website","BerryBoost","3","135000","0","Diskon10%","0","15000","13500.0","121500.0","0","subscription","2024-11-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0405","C096","GrabFood","BerryBoost","1","40000","0","Diskon10%","1","20000","4000.0","36000.0","1","discount","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-17"
"O0406","C432","GrabFood","BerryBoost","1","35000","0","FreeOngkir","1","10000","0.0","35000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0407","C107","Gym","GreenJuice","3","135000","0","Diskon20%","1","5000","27000.0","108000.0","0","subscription","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-23"
"O0408","C134","Gym","BerryBoost","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","1","subscription","2024-11-22",NULL,NULL,"3","Kurang manis",NULL,NULL,NULL,"2025-03-03"
"O0409","C686","GoFood","TropicalCleanse","3","135000","0","Tidak","0","15000","0.0","135000.0","0","subscription","2024-11-20",NULL,NULL,"3","Sesuai deskripsi",NULL,NULL,NULL,"2025-02-13"
"O0410","C680","GoFood","BerryBoost","3","135000","0","Diskon20%","0","20000","27000.0","108000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-28"
"O0411","C508","Website","GreenJuice","2","70000","0","FreeOngkir","0","20000","0.0","70000.0","0","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0412","C413","Website","GreenJuice","3","120000","0","Diskon10%","0","20000","12000.0","108000.0","0","none","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-31"
"O0413","C670","Website","GreenJuice","1","45000","0","Tidak","1","15000","0.0","45000.0","1","subscription","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0414","C521","Website","TropicalCleanse","2","80000","0","FreeOngkir","0","20000","0.0","80000.0","0","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-13"
"O0415","C340","GrabFood","TropicalCleanse","2","90000","0","Tidak","0","10000","0.0","90000.0","0","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-13"
"O0416","C003","Website","TropicalCleanse","2","90000","0","Tidak","0","10000","0.0","90000.0","1","none","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0417","C505","GrabFood","TropicalCleanse","3","120000","0","Diskon20%","0","20000","24000.0","96000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-18"
"O0418","C221","GrabFood","BerryBoost","3","120000","0","Diskon10%","1","5000","12000.0","108000.0","0","subscription","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-28"
"O0419","C462","GoFood","TropicalCleanse","1","40000","0","Tidak","0","20000","0.0","40000.0","1","subscription","2024-11-27",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL,"2025-02-28"
"O0420","C600","Gym","BerryBoost","3","135000","0","Tidak","0","15000","0.0","135000.0","0","subscription","2024-11-14",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL,"2025-03-03"
"O0421","C517","GoFood","TropicalCleanse","3","105000","0","FreeTrial","1","20000","0.0","105000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0422","C137","GoFood","TropicalCleanse","3","135000","0","Tidak","1","10000","0.0","135000.0","0","subscription","2024-11-28",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL,"2025-01-18"
"O0423","C206","GoFood","GreenJuice","3","120000","0","FreeOngkir","1","10000","0.0","120000.0","0","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0424","C516","GoFood","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","none","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0425","C691","Website","GreenJuice","1","45000","0","Diskon10%","0","5000","4500.0","40500.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0426","C205","GrabFood","BerryBoost","2","90000","0","Tidak","0","15000","0.0","90000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-04"
"O0427","C209","Website","GreenJuice","1","45000","0","Tidak","1","20000","0.0","45000.0","1","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0428","C244","GrabFood","TropicalCleanse","2","90000","0","FreeTrial","0","15000","0.0","90000.0","1","discount","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-07"
"O0429","C566","Website","GreenJuice","1","45000","0","Tidak","0","10000","0.0","45000.0","1","subscription","2024-11-04",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL,"2025-01-07"
"O0430","C649","Website","TropicalCleanse","3","135000","0","Tidak","1","15000","0.0","135000.0","0","discount","2024-11-28",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL,"2025-03-24"
"O0431","C460","Gym","BerryBoost","1","35000","0","FreeOngkir","0","15000","0.0","35000.0","1","subscription","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0432","C570","Website","TropicalCleanse","2","70000","0","Tidak","0","10000","0.0","70000.0","0","none","2024-12-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-03"
"O0433","C331","Website","TropicalCleanse","3","135000","0","Tidak","0","5000","0.0","135000.0","1","discount","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0434","C326","Website","BerryBoost","3","105000","0","FreeOngkir","0","20000","0.0","105000.0","1","none","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-09"
"O0435","C095","Website","BerryBoost","3","120000","0","FreeOngkir","1","20000","0.0","120000.0","0","discount","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-14"
"O0436","C575","Website","TropicalCleanse","2","80000","0","Diskon20%","1","10000","16000.0","64000.0","1","none","2024-11-21",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL,"2025-03-25"
"O0437","C041","GrabFood","GreenJuice","1","40000","0","Tidak","0","15000","0.0","40000.0","0","none","2024-12-30","CMP0043","Terlambat kirim",NULL,NULL,NULL,NULL,NULL,"2025-03-29"
"O0438","C527","GoFood","BerryBoost","2","90000","0","Diskon20%","1","10000","18000.0","72000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-07"
"O0439","C551","Website","BerryBoost","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","none","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0440","C211","GrabFood","TropicalCleanse","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","subscription","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0441","C471","Website","BerryBoost","1","35000","0","Diskon20%","0","10000","7000.0","28000.0","1","none","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-12"
"O0442","C265","Website","TropicalCleanse","2","80000","0","Diskon10%","0","5000","8000.0","72000.0","1","discount","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-22"
"O0443","C657","Website","TropicalCleanse","3","105000","0","FreeOngkir","1","5000","0.0","105000.0","1","discount","2024-12-28",NULL,NULL,"5","Botol bocor",NULL,NULL,NULL,"2025-03-21"
"O0444","C297","Website","BerryBoost","2","80000","0","Tidak","0","10000","0.0","80000.0","0","discount","2024-12-17",NULL,NULL,"4","Gak enak",NULL,NULL,NULL,"2025-03-29"
"O0445","C547","Website","GreenJuice","3","120000","1","FreeOngkir","0","15000","0.0","120000.0","0","discount","2024-11-06",NULL,NULL,"1","Seger pol!",NULL,NULL,NULL,"2025-01-29"
"O0446","C012","GrabFood","BerryBoost","1","35000","0","Diskon20%","0","5000","7000.0","28000.0","1","none","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0447","C313","GrabFood","TropicalCleanse","2","70000","0","Diskon20%","0","10000","14000.0","56000.0","0","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0448","C189","GoFood","GreenJuice","1","35000","0","Tidak","1","20000","0.0","35000.0","0","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-29"
"O0449","C661","Website","TropicalCleanse","1","40000","0","Tidak","0","15000","0.0","40000.0","0","none","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0450","C366","GoFood","BerryBoost","1","40000","0","FreeTrial","0","20000","0.0","40000.0","0","discount","2024-11-17","CMP0022","Salah pesanan",NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0451","C337","GoFood","TropicalCleanse","3","105000","0","Diskon10%","0","20000","10500.0","94500.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-20"
"O0452","C173","Website","BerryBoost","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","1","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-01"
"O0453","C492","GoFood","GreenJuice","2","90000","0","Diskon20%","0","15000","18000.0","72000.0","1","none","2024-12-07",NULL,NULL,"2","Kemasan oke",NULL,NULL,NULL,"2025-03-01"
"O0454","C144","Website","TropicalCleanse","3","105000","0","Tidak","1","5000","0.0","105000.0","1","subscription","2024-12-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0455","C596","GoFood","TropicalCleanse","1","35000","0","Diskon20%","1","20000","7000.0","28000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0456","C670","Website","BerryBoost","3","135000","0","FreeOngkir","0","5000","0.0","135000.0","1","subscription","2024-11-15",NULL,NULL,"4","Puas banget!",NULL,NULL,NULL,"2025-01-20"
"O0457","C407","GoFood","TropicalCleanse","1","45000","0","Tidak","0","10000","0.0","45000.0","1","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-16"
"O0458","C184","Gym","TropicalCleanse","1","45000","0","FreeTrial","0","20000","0.0","45000.0","0","none","2024-11-23",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL,"2025-03-14"
"O0459","C238","Website","BerryBoost","1","45000","0","FreeTrial","0","20000","0.0","45000.0","1","discount","2024-12-04",NULL,NULL,"3","Rekomended!",NULL,NULL,NULL,"2025-01-09"
"O0460","C466","Website","TropicalCleanse","2","70000","0","Diskon20%","1","15000","14000.0","56000.0","0","none","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0461","C593","GoFood","GreenJuice","3","120000","0","Tidak","1","15000","0.0","120000.0","0","none","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0462","C386","GoFood","GreenJuice","2","80000","0","Tidak","0","10000","0.0","80000.0","1","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-29"
"O0463","C451","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","5000","0.0","120000.0","1","none","2024-12-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0464","C677","GoFood","GreenJuice","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","subscription","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-30"
"O0465","C663","Website","BerryBoost","1","45000","0","FreeOngkir","0","10000","0.0","45000.0","0","discount","2024-12-04","CMP0019","Terlambat kirim","4","Enak dan segar!",NULL,NULL,NULL,"2025-02-22"
"O0466","C058","Website","BerryBoost","3","120000","0","Diskon20%","0","15000","24000.0","96000.0","1","none","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0467","C088","GoFood","GreenJuice","2","70000","0","Diskon10%","0","10000","7000.0","63000.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-28"
"O0468","C639","GoFood","BerryBoost","3","135000","0","Diskon10%","0","10000","13500.0","121500.0","1","discount","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0469","C388","Website","BerryBoost","1","45000","0","Diskon20%","0","10000","9000.0","36000.0","0","subscription","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0470","C621","Website","TropicalCleanse","3","105000","0","Diskon20%","1","5000","21000.0","84000.0","1","none","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-13"
"O0471","C494","Website","TropicalCleanse","3","105000","0","Tidak","0","20000","0.0","105000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0472","C380","GoFood","GreenJuice","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0473","C436","Website","BerryBoost","1","40000","0","Diskon20%","0","5000","8000.0","32000.0","0","none","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-18"
"O0474","C008","GoFood","TropicalCleanse","1","40000","0","Tidak","0","15000","0.0","40000.0","0","subscription","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0475","C110","GoFood","TropicalCleanse","2","80000","0","Diskon10%","0","15000","8000.0","72000.0","0","discount","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0476","C697","GrabFood","GreenJuice","3","135000","0","Diskon10%","0","15000","13500.0","121500.0","0","discount","2024-12-19",NULL,NULL,"3","Rekomended!",NULL,NULL,NULL,"2025-02-20"
"O0477","C315","Website","TropicalCleanse","2","90000","0","Tidak","0","10000","0.0","90000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0478","C458","Gym","BerryBoost","1","45000","0","Diskon10%","0","5000","4500.0","40500.0","1","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-31"
"O0479","C165","Gym","BerryBoost","1","35000","0","Diskon20%","0","15000","7000.0","28000.0","0","none","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0480","C228","Website","BerryBoost","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-17"
"O0481","C612","Gym","BerryBoost","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","0","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-08"
